Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801909001,9,BARCELONA,2023-01-01 00:00:00,Commercial,18,2260
801909001,9,BARCELONA,2023-01-02 00:00:00,Commercial,18,3996
801909001,9,BARCELONA,2023-01-03 00:00:00,Commercial,18,2319
801909001,9,BARCELONA,2023-01-04 00:00:00,Commercial,18,1922
801909001,9,BARCELONA,2023-01-05 00:00:00,Commercial,18,1724
801909001,9,BARCELONA,2023-01-06 00:00:00,Commercial,18,1966
801909001,9,BARCELONA,2023-01-07 00:00:00,Commercial,18,1973
801909001,9,BARCELONA,2023-01-08 00:00:00,Commercial,18,2110
801909001,9,BARCELONA,2023-01-09 00:00:00,Commercial,18,2018
801909001,9,BARCELONA,2023-01-10 00:00:00,Commercial,18,2066
801909001,9,BARCELONA,2023-01-11 00:00:00,Commercial,18,1652
801909001,9,BARCELONA,2023-01-12 00:00:00,Commercial,18,2136
801909001,9,BARCELONA,2023-01-13 00:00:00,Commercial,18,1857
801909001,9,BARCELONA,2023-01-14 00:00:00,Commercial,18,2339
801909001,9,BARCELONA,2023-01-15 00:00:00,Commercial,18,1797
801909001,9,BARCELONA,2023-01-16 00:00:00,Commercial,18,1831
801909001,9,BARCELONA,2023-01-17 00:00:00,Commercial,18,2026
801909001,9,BARCELONA,2023-01-18 00:00:00,Commercial,18,2068
801909001,9,BARCELONA,2023-01-19 00:00:00,Commercial,18,1826
801909001,9,BARCELONA,2023-01-20 00:00:00,Commercial,18,2106
801909001,9,BARCELONA,2023-01-21 00:00:00,Commercial,18,2563
801909001,9,BARCELONA,2023-01-22 00:00:00,Commercial,18,1921
801909001,9,BARCELONA,2023-01-23 00:00:00,Commercial,18,2378
801909001,9,BARCELONA,2023-01-24 00:00:00,Commercial,18,2189
801909001,9,BARCELONA,2023-01-25 00:00:00,Commercial,18,1466
801909001,9,BARCELONA,2023-01-26 00:00:00,Commercial,18,1403
801909001,9,BARCELONA,2023-01-27 00:00:00,Commercial,18,1892
801909001,9,BARCELONA,2023-01-28 00:00:00,Commercial,18,1421
801909001,9,BARCELONA,2023-01-29 00:00:00,Commercial,18,1762
801909001,9,BARCELONA,2023-01-30 00:00:00,Commercial,18,1527
801909001,9,BARCELONA,2023-01-31 00:00:00,Commercial,18,1935
801909001,9,BARCELONA,2023-02-01 00:00:00,Commercial,18,1675
801909001,9,BARCELONA,2023-02-02 00:00:00,Commercial,18,1992
801909001,9,BARCELONA,2023-02-03 00:00:00,Commercial,18,1817
801909001,9,BARCELONA,2023-02-04 00:00:00,Commercial,18,1811
801909001,9,BARCELONA,2023-02-05 00:00:00,Commercial,18,1549
801909001,9,BARCELONA,2023-02-06 00:00:00,Commercial,18,1709
801909001,9,BARCELONA,2023-02-07 00:00:00,Commercial,18,1975
801909001,9,BARCELONA,2023-02-08 00:00:00,Commercial,18,2666
801909001,9,BARCELONA,2023-02-09 00:00:00,Commercial,18,1868
801909001,9,BARCELONA,2023-02-10 00:00:00,Commercial,18,1751
801909001,9,BARCELONA,2023-02-11 00:00:00,Commercial,18,1625
801909001,9,BARCELONA,2023-02-12 00:00:00,Commercial,18,1591
