Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801904001,4,BARCELONA,2023-01-01 00:00:00,Domestic,454,9585
801904001,4,BARCELONA,2023-01-02 00:00:00,Domestic,454,10583
801904001,4,BARCELONA,2023-01-03 00:00:00,Domestic,454,10098
801904001,4,BARCELONA,2023-01-04 00:00:00,Domestic,454,10761
801904001,4,BARCELONA,2023-01-05 00:00:00,Domestic,454,10323
801904001,4,BARCELONA,2023-01-06 00:00:00,Domestic,454,10628
801904001,4,BARCELONA,2023-01-07 00:00:00,Domestic,454,10026
801904001,4,BARCELONA,2023-01-08 00:00:00,Domestic,454,10676
801904001,4,BARCELONA,2023-01-09 00:00:00,Domestic,454,11212
801904001,4,BARCELONA,2023-01-10 00:00:00,Domestic,454,11190
801904001,4,BARCELONA,2023-01-11 00:00:00,Domestic,454,11454
801904001,4,BARCELONA,2023-01-12 00:00:00,Domestic,454,10924
801904001,4,BARCELONA,2023-01-13 00:00:00,Domestic,454,10931
801904001,4,BARCELONA,2023-01-14 00:00:00,Domestic,454,10801
801904001,4,BARCELONA,2023-01-15 00:00:00,Domestic,454,11488
801904001,4,BARCELONA,2023-01-16 00:00:00,Domestic,454,11376
801904001,4,BARCELONA,2023-01-17 00:00:00,Domestic,454,10814
801904001,4,BARCELONA,2023-01-18 00:00:00,Domestic,454,11644
801904001,4,BARCELONA,2023-01-19 00:00:00,Domestic,454,11702
801904001,4,BARCELONA,2023-01-20 00:00:00,Domestic,454,11084
801904001,4,BARCELONA,2023-01-21 00:00:00,Domestic,454,11323
801904001,4,BARCELONA,2023-01-22 00:00:00,Domestic,454,11731
801904001,4,BARCELONA,2023-01-23 00:00:00,Domestic,454,11728
801904001,4,BARCELONA,2023-01-24 00:00:00,Domestic,454,11564
801904001,4,BARCELONA,2023-01-25 00:00:00,Domestic,454,11587
801904001,4,BARCELONA,2023-01-26 00:00:00,Domestic,454,11494
801904001,4,BARCELONA,2023-01-27 00:00:00,Domestic,453,11891
801904001,4,BARCELONA,2023-01-28 00:00:00,Domestic,453,10787
801904001,4,BARCELONA,2023-01-29 00:00:00,Domestic,453,11733
801904001,4,BARCELONA,2023-01-30 00:00:00,Domestic,453,10514
801904001,4,BARCELONA,2023-01-31 00:00:00,Domestic,453,10773
801904001,4,BARCELONA,2023-02-01 00:00:00,Domestic,453,11116
801904001,4,BARCELONA,2023-02-02 00:00:00,Domestic,453,12039
801904001,4,BARCELONA,2023-02-03 00:00:00,Domestic,453,10506
801904001,4,BARCELONA,2023-02-04 00:00:00,Domestic,453,11789
801904001,4,BARCELONA,2023-02-05 00:00:00,Domestic,453,12041
801904001,4,BARCELONA,2023-02-06 00:00:00,Domestic,453,11031
801904001,4,BARCELONA,2023-02-07 00:00:00,Domestic,453,10832
801904001,4,BARCELONA,2023-02-08 00:00:00,Domestic,453,11152
801904001,4,BARCELONA,2023-02-09 00:00:00,Domestic,453,11507
801904001,4,BARCELONA,2023-02-10 00:00:00,Domestic,453,10822
801904001,4,BARCELONA,2023-02-11 00:00:00,Domestic,453,11397
801904001,4,BARCELONA,2023-02-12 00:00:00,Domestic,453,11730
801904001,4,BARCELONA,2023-02-13 00:00:00,Domestic,453,11606
801904001,4,BARCELONA,2023-02-14 00:00:00,Domestic,453,11383
801904001,4,BARCELONA,2023-02-15 00:00:00,Domestic,453,11495
801904001,4,BARCELONA,2023-02-16 00:00:00,Domestic,453,11607
801904001,4,BARCELONA,2023-02-17 00:00:00,Domestic,453,10725
801904001,4,BARCELONA,2023-02-18 00:00:00,Domestic,453,10432
801904001,4,BARCELONA,2023-02-19 00:00:00,Domestic,453,11080
801904001,4,BARCELONA,2023-02-20 00:00:00,Domestic,453,11187
801904001,4,BARCELONA,2023-02-21 00:00:00,Domestic,453,11008
801904001,4,BARCELONA,2023-02-22 00:00:00,Domestic,453,11842
801904001,4,BARCELONA,2023-02-23 00:00:00,Domestic,453,11520
801904001,4,BARCELONA,2023-02-24 00:00:00,Domestic,453,11341
801904001,4,BARCELONA,2023-02-25 00:00:00,Domestic,453,11115
801904001,4,BARCELONA,2023-02-26 00:00:00,Domestic,453,12539
801904001,4,BARCELONA,2023-02-27 00:00:00,Domestic,453,11146
801904001,4,BARCELONA,2023-02-28 00:00:00,Domestic,453,10699
801904001,4,BARCELONA,2023-03-01 00:00:00,Domestic,453,11299
801904001,4,BARCELONA,2023-03-02 00:00:00,Domestic,453,11256
801904001,4,BARCELONA,2023-03-03 00:00:00,Domestic,453,10721
801904001,4,BARCELONA,2023-03-04 00:00:00,Domestic,453,11476
801904001,4,BARCELONA,2023-03-05 00:00:00,Domestic,453,12038
801904001,4,BARCELONA,2023-03-06 00:00:00,Domestic,453,11438
801904001,4,BARCELONA,2023-03-07 00:00:00,Domestic,453,11093
801904001,4,BARCELONA,2023-03-08 00:00:00,Domestic,453,11044
801904001,4,BARCELONA,2023-03-09 00:00:00,Domestic,453,11046
801904001,4,BARCELONA,2023-03-10 00:00:00,Domestic,453,10666
801904001,4,BARCELONA,2023-03-11 00:00:00,Domestic,453,10703
801904001,4,BARCELONA,2023-03-12 00:00:00,Domestic,453,11116
801904001,4,BARCELONA,2023-03-13 00:00:00,Domestic,453,11044
801904001,4,BARCELONA,2023-03-14 00:00:00,Domestic,453,11027
801904001,4,BARCELONA,2023-03-15 00:00:00,Domestic,453,10598
801904001,4,BARCELONA,2023-03-16 00:00:00,Domestic,453,10881
801904001,4,BARCELONA,2023-03-17 00:00:00,Domestic,453,10731
801904001,4,BARCELONA,2023-03-18 00:00:00,Domestic,453,9825
801904001,4,BARCELONA,2023-03-19 00:00:00,Domestic,453,9986
801904001,4,BARCELONA,2023-03-20 00:00:00,Domestic,453,13064
801904001,4,BARCELONA,2023-03-21 00:00:00,Domestic,453,11256
801904001,4,BARCELONA,2023-03-22 00:00:00,Domestic,453,12310
801904001,4,BARCELONA,2023-03-23 00:00:00,Domestic,453,11633
801904001,4,BARCELONA,2023-03-24 00:00:00,Domestic,453,11336
801904001,4,BARCELONA,2023-03-25 00:00:00,Domestic,453,10224
801904001,4,BARCELONA,2023-03-26 00:00:00,Domestic,453,10656
801904001,4,BARCELONA,2023-03-27 00:00:00,Domestic,452,11489
801904001,4,BARCELONA,2023-03-28 00:00:00,Domestic,452,10800
801904001,4,BARCELONA,2023-03-29 00:00:00,Domestic,452,11195
801904001,4,BARCELONA,2023-03-30 00:00:00,Domestic,452,10993
801904001,4,BARCELONA,2023-03-31 00:00:00,Domestic,452,11760
801904001,4,BARCELONA,2023-04-01 00:00:00,Domestic,452,10583
801904001,4,BARCELONA,2023-04-02 00:00:00,Domestic,452,9655
801904001,4,BARCELONA,2023-04-03 00:00:00,Domestic,452,9486
801904001,4,BARCELONA,2023-04-04 00:00:00,Domestic,452,9253
801904001,4,BARCELONA,2023-04-05 00:00:00,Domestic,452,9348
801904001,4,BARCELONA,2023-04-06 00:00:00,Domestic,452,9246
801904001,4,BARCELONA,2023-04-07 00:00:00,Domestic,452,7540
801904001,4,BARCELONA,2023-04-08 00:00:00,Domestic,452,7475
801904001,4,BARCELONA,2023-04-09 00:00:00,Domestic,452,8108
801904001,4,BARCELONA,2023-04-10 00:00:00,Domestic,452,10012
801904001,4,BARCELONA,2023-04-11 00:00:00,Domestic,452,10774
801904001,4,BARCELONA,2023-04-12 00:00:00,Domestic,452,10761
801904001,4,BARCELONA,2023-04-13 00:00:00,Domestic,452,11378
801904001,4,BARCELONA,2023-04-14 00:00:00,Domestic,452,11150
801904001,4,BARCELONA,2023-04-15 00:00:00,Domestic,452,11035
801904001,4,BARCELONA,2023-04-16 00:00:00,Domestic,452,12285
801904001,4,BARCELONA,2023-04-17 00:00:00,Domestic,452,10332
801904001,4,BARCELONA,2023-04-18 00:00:00,Domestic,461,10439
801904001,4,BARCELONA,2023-04-19 00:00:00,Domestic,461,11729
801904001,4,BARCELONA,2023-04-20 00:00:00,Domestic,461,11232
801904001,4,BARCELONA,2023-04-21 00:00:00,Domestic,461,10307
801904001,4,BARCELONA,2023-04-22 00:00:00,Domestic,461,10098
801904001,4,BARCELONA,2023-04-23 00:00:00,Domestic,461,11013
801904001,4,BARCELONA,2023-04-24 00:00:00,Domestic,461,11446
801904001,4,BARCELONA,2023-04-25 00:00:00,Domestic,461,10640
801904001,4,BARCELONA,2023-04-26 00:00:00,Domestic,461,11444
801904001,4,BARCELONA,2023-04-27 00:00:00,Domestic,461,11957
801904001,4,BARCELONA,2023-04-28 00:00:00,Domestic,461,11074
801904001,4,BARCELONA,2023-04-29 00:00:00,Domestic,461,10057
801904001,4,BARCELONA,2023-04-30 00:00:00,Domestic,461,10257
801904001,4,BARCELONA,2023-05-01 00:00:00,Domestic,461,10477
801904001,4,BARCELONA,2023-05-02 00:00:00,Domestic,461,11078
801904001,4,BARCELONA,2023-05-03 00:00:00,Domestic,461,11323
801904001,4,BARCELONA,2023-05-04 00:00:00,Domestic,461,11127
801904001,4,BARCELONA,2023-05-05 00:00:00,Domestic,461,12216
801904001,4,BARCELONA,2023-05-06 00:00:00,Domestic,461,10356
801904001,4,BARCELONA,2023-05-07 00:00:00,Domestic,461,11193
801904001,4,BARCELONA,2023-05-08 00:00:00,Domestic,461,10813
801904001,4,BARCELONA,2023-05-09 00:00:00,Domestic,462,10227
801904001,4,BARCELONA,2023-05-10 00:00:00,Domestic,462,11392
801904001,4,BARCELONA,2023-05-11 00:00:00,Domestic,462,10533
801904001,4,BARCELONA,2023-05-12 00:00:00,Domestic,462,10405
801904001,4,BARCELONA,2023-05-13 00:00:00,Domestic,462,10006
801904001,4,BARCELONA,2023-05-14 00:00:00,Domestic,462,10979
801904001,4,BARCELONA,2023-05-15 00:00:00,Domestic,462,10761
801904001,4,BARCELONA,2023-05-16 00:00:00,Domestic,462,11605
801904001,4,BARCELONA,2023-05-17 00:00:00,Domestic,462,10503
801904001,4,BARCELONA,2023-05-18 00:00:00,Domestic,462,10923
801904001,4,BARCELONA,2023-05-19 00:00:00,Domestic,462,10989
801904001,4,BARCELONA,2023-05-20 00:00:00,Domestic,462,10861
801904001,4,BARCELONA,2023-05-21 00:00:00,Domestic,462,11432
801904001,4,BARCELONA,2023-05-22 00:00:00,Domestic,462,10575
801904001,4,BARCELONA,2023-05-23 00:00:00,Domestic,462,10624
801904001,4,BARCELONA,2023-05-24 00:00:00,Domestic,462,11361
801904001,4,BARCELONA,2023-05-25 00:00:00,Domestic,462,10547
801904001,4,BARCELONA,2023-05-26 00:00:00,Domestic,462,11607
801904001,4,BARCELONA,2023-05-27 00:00:00,Domestic,462,11158
801904001,4,BARCELONA,2023-05-28 00:00:00,Domestic,462,10928
801904001,4,BARCELONA,2023-05-29 00:00:00,Domestic,462,11711
801904001,4,BARCELONA,2023-05-30 00:00:00,Domestic,462,10455
801904001,4,BARCELONA,2023-05-31 00:00:00,Domestic,462,10327
801904001,4,BARCELONA,2023-06-01 00:00:00,Domestic,462,10557
801904001,4,BARCELONA,2023-06-02 00:00:00,Domestic,462,10278
801904001,4,BARCELONA,2023-06-03 00:00:00,Domestic,462,9541
801904001,4,BARCELONA,2023-06-04 00:00:00,Domestic,462,8467
801904001,4,BARCELONA,2023-06-05 00:00:00,Domestic,462,10561
801904001,4,BARCELONA,2023-06-06 00:00:00,Domestic,462,10085
801904001,4,BARCELONA,2023-06-07 00:00:00,Domestic,462,10766
801904001,4,BARCELONA,2023-06-08 00:00:00,Domestic,462,11094
801904001,4,BARCELONA,2023-06-09 00:00:00,Domestic,462,10943
801904001,4,BARCELONA,2023-06-10 00:00:00,Domestic,462,10330
801904001,4,BARCELONA,2023-06-11 00:00:00,Domestic,462,11218
801904001,4,BARCELONA,2023-06-12 00:00:00,Domestic,462,11127
801904001,4,BARCELONA,2023-06-13 00:00:00,Domestic,462,10531
801904001,4,BARCELONA,2023-06-14 00:00:00,Domestic,462,11328
801904001,4,BARCELONA,2023-06-15 00:00:00,Domestic,462,10640
801904001,4,BARCELONA,2023-06-16 00:00:00,Domestic,462,10832
801904001,4,BARCELONA,2023-06-17 00:00:00,Domestic,462,10654
801904001,4,BARCELONA,2023-06-18 00:00:00,Domestic,462,10418
801904001,4,BARCELONA,2023-06-19 00:00:00,Domestic,462,10641
801904001,4,BARCELONA,2023-06-20 00:00:00,Domestic,461,11623
801904001,4,BARCELONA,2023-06-21 00:00:00,Domestic,461,11432
801904001,4,BARCELONA,2023-06-22 00:00:00,Domestic,461,11422
801904001,4,BARCELONA,2023-06-23 00:00:00,Domestic,461,11078
801904001,4,BARCELONA,2023-06-24 00:00:00,Domestic,461,10243
801904001,4,BARCELONA,2023-06-25 00:00:00,Domestic,461,11068
801904001,4,BARCELONA,2023-06-26 00:00:00,Domestic,461,10721
801904001,4,BARCELONA,2023-06-27 00:00:00,Domestic,461,11161
801904001,4,BARCELONA,2023-06-28 00:00:00,Domestic,514,11058
801904001,4,BARCELONA,2023-06-29 00:00:00,Domestic,514,11055
801904001,4,BARCELONA,2023-06-30 00:00:00,Domestic,514,10201
801904001,4,BARCELONA,2023-07-01 00:00:00,Domestic,514,8739
801904001,4,BARCELONA,2023-07-02 00:00:00,Domestic,514,11008
801904001,4,BARCELONA,2023-07-03 00:00:00,Domestic,514,11008
801904001,4,BARCELONA,2023-07-04 00:00:00,Domestic,514,9954
801904001,4,BARCELONA,2023-07-05 00:00:00,Domestic,514,10156
801904001,4,BARCELONA,2023-07-06 00:00:00,Domestic,514,10726
801904001,4,BARCELONA,2023-07-07 00:00:00,Domestic,514,9922
801904001,4,BARCELONA,2023-07-08 00:00:00,Domestic,514,9350
801904001,4,BARCELONA,2023-07-09 00:00:00,Domestic,514,10055
801904001,4,BARCELONA,2023-07-10 00:00:00,Domestic,514,10283
801904001,4,BARCELONA,2023-07-11 00:00:00,Domestic,514,10090
801904001,4,BARCELONA,2023-07-12 00:00:00,Domestic,514,11526
801904001,4,BARCELONA,2023-07-13 00:00:00,Domestic,525,10936
801904001,4,BARCELONA,2023-07-14 00:00:00,Domestic,543,10250
801904001,4,BARCELONA,2023-07-15 00:00:00,Domestic,544,9853
801904001,4,BARCELONA,2023-07-16 00:00:00,Domestic,544,10339
801904001,4,BARCELONA,2023-07-17 00:00:00,Domestic,544,10910
801904001,4,BARCELONA,2023-07-18 00:00:00,Domestic,544,10855
801904001,4,BARCELONA,2023-07-19 00:00:00,Domestic,544,10640
801904001,4,BARCELONA,2023-07-20 00:00:00,Domestic,544,10110
801904001,4,BARCELONA,2023-07-21 00:00:00,Domestic,544,9970
801904001,4,BARCELONA,2023-07-22 00:00:00,Domestic,544,6342
801904001,4,BARCELONA,2023-07-23 00:00:00,Domestic,544,13494
801904001,4,BARCELONA,2023-07-24 00:00:00,Domestic,544,10715
801904001,4,BARCELONA,2023-07-25 00:00:00,Domestic,545,10705
801904001,4,BARCELONA,2023-07-26 00:00:00,Domestic,545,9778
801904001,4,BARCELONA,2023-07-27 00:00:00,Domestic,545,10748
801904001,4,BARCELONA,2023-07-28 00:00:00,Domestic,545,9752
801904001,4,BARCELONA,2023-07-29 00:00:00,Domestic,545,9511
801904001,4,BARCELONA,2023-07-30 00:00:00,Domestic,545,9118
801904001,4,BARCELONA,2023-07-31 00:00:00,Domestic,545,8636
801904001,4,BARCELONA,2023-08-01 00:00:00,Domestic,545,9000
801904001,4,BARCELONA,2023-08-02 00:00:00,Domestic,545,8613
801904001,4,BARCELONA,2023-08-03 00:00:00,Domestic,545,8364
801904001,4,BARCELONA,2023-08-04 00:00:00,Domestic,545,8412
801904001,4,BARCELONA,2023-08-05 00:00:00,Domestic,545,7537
801904001,4,BARCELONA,2023-08-06 00:00:00,Domestic,545,8184
801904001,4,BARCELONA,2023-08-07 00:00:00,Domestic,545,8971
801904001,4,BARCELONA,2023-08-08 00:00:00,Domestic,545,8678
801904001,4,BARCELONA,2023-08-09 00:00:00,Domestic,545,8649
801904001,4,BARCELONA,2023-08-10 00:00:00,Domestic,545,8526
801904001,4,BARCELONA,2023-08-11 00:00:00,Domestic,545,8716
801904001,4,BARCELONA,2023-08-12 00:00:00,Domestic,545,8090
801904001,4,BARCELONA,2023-08-13 00:00:00,Domestic,545,8848
801904001,4,BARCELONA,2023-08-14 00:00:00,Domestic,545,8536
801904001,4,BARCELONA,2023-08-15 00:00:00,Domestic,545,8746
801904001,4,BARCELONA,2023-08-16 00:00:00,Domestic,545,8596
801904001,4,BARCELONA,2023-08-17 00:00:00,Domestic,545,9121
801904001,4,BARCELONA,2023-08-18 00:00:00,Domestic,545,8404
801904001,4,BARCELONA,2023-08-19 00:00:00,Domestic,545,8862
801904001,4,BARCELONA,2023-08-20 00:00:00,Domestic,545,8995
801904001,4,BARCELONA,2023-08-21 00:00:00,Domestic,545,8352
801904001,4,BARCELONA,2023-08-22 00:00:00,Domestic,546,9094
801904001,4,BARCELONA,2023-08-23 00:00:00,Domestic,546,9387
801904001,4,BARCELONA,2023-08-24 00:00:00,Domestic,546,9156
801904001,4,BARCELONA,2023-08-25 00:00:00,Domestic,546,8654
801904001,4,BARCELONA,2023-08-26 00:00:00,Domestic,546,8701
801904001,4,BARCELONA,2023-08-27 00:00:00,Domestic,546,9478
801904001,4,BARCELONA,2023-08-28 00:00:00,Domestic,546,9566
801904001,4,BARCELONA,2023-08-29 00:00:00,Domestic,546,9649
801904001,4,BARCELONA,2023-08-30 00:00:00,Domestic,546,10606
801904001,4,BARCELONA,2023-08-31 00:00:00,Domestic,546,9789
801904001,4,BARCELONA,2023-09-01 00:00:00,Domestic,546,9529
801904001,4,BARCELONA,2023-09-02 00:00:00,Domestic,566,11001
801904001,4,BARCELONA,2023-09-03 00:00:00,Domestic,566,10354
801904001,4,BARCELONA,2023-09-04 00:00:00,Domestic,566,10544
801904001,4,BARCELONA,2023-09-05 00:00:00,Domestic,566,11182
801904001,4,BARCELONA,2023-09-06 00:00:00,Domestic,566,11114
801904001,4,BARCELONA,2023-09-07 00:00:00,Domestic,573,11090
