Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801909001,9,BARCELONA,2023-07-05 00:00:00,Industrial,2,3411
801909001,9,BARCELONA,2023-07-06 00:00:00,Industrial,2,3146
801909001,9,BARCELONA,2023-07-07 00:00:00,Industrial,2,3114
801909001,9,BARCELONA,2023-07-08 00:00:00,Industrial,2,3182
801909001,9,BARCELONA,2023-07-09 00:00:00,Industrial,2,1343
801909001,9,BARCELONA,2023-07-10 00:00:00,Industrial,2,4621
801909001,9,BARCELONA,2023-07-11 00:00:00,Industrial,2,5309
801909001,9,BARCELONA,2023-07-12 00:00:00,Industrial,2,3914
801909001,9,BARCELONA,2023-07-13 00:00:00,Industrial,2,4713
801909001,9,BARCELONA,2023-07-14 00:00:00,Industrial,2,3563
801909001,9,BARCELONA,2023-07-15 00:00:00,Industrial,2,2502
801909001,9,BARCELONA,2023-07-16 00:00:00,Industrial,2,1639
801909001,9,BARCELONA,2023-07-17 00:00:00,Industrial,2,5391
801909001,9,BARCELONA,2023-07-18 00:00:00,Industrial,2,4285
801909001,9,BARCELONA,2023-07-19 00:00:00,Industrial,2,4544
801909001,9,BARCELONA,2023-07-20 00:00:00,Industrial,2,3727
801909001,9,BARCELONA,2023-07-21 00:00:00,Industrial,2,2730
801909001,9,BARCELONA,2023-07-22 00:00:00,Industrial,2,2242
801909001,9,BARCELONA,2023-07-23 00:00:00,Industrial,2,2022
801909001,9,BARCELONA,2023-07-24 00:00:00,Industrial,2,3363
801909001,9,BARCELONA,2023-07-25 00:00:00,Industrial,2,3639
801909001,9,BARCELONA,2023-07-26 00:00:00,Industrial,2,2606
801909001,9,BARCELONA,2023-07-27 00:00:00,Industrial,2,4512
801909001,9,BARCELONA,2023-07-28 00:00:00,Industrial,2,3267
801909001,9,BARCELONA,2023-07-29 00:00:00,Industrial,2,2662
801909001,9,BARCELONA,2023-07-30 00:00:00,Industrial,2,1666
801909001,9,BARCELONA,2023-07-31 00:00:00,Industrial,2,4055
801909001,9,BARCELONA,2023-08-01 00:00:00,Industrial,2,2874
801909001,9,BARCELONA,2023-08-02 00:00:00,Industrial,2,4671
801909001,9,BARCELONA,2023-08-03 00:00:00,Industrial,2,2803
801909001,9,BARCELONA,2023-08-04 00:00:00,Industrial,2,2806
801909001,9,BARCELONA,2023-08-05 00:00:00,Industrial,2,2035
801909001,9,BARCELONA,2023-08-06 00:00:00,Industrial,2,717
801909001,9,BARCELONA,2023-08-07 00:00:00,Industrial,2,2457
801909001,9,BARCELONA,2023-08-08 00:00:00,Industrial,2,2294
801909001,9,BARCELONA,2023-08-09 00:00:00,Industrial,2,2355
801909001,9,BARCELONA,2023-08-10 00:00:00,Industrial,2,3170
