Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801906001,6,BARCELONA,2023-01-01 00:00:00,Domestic,459,17331
801906001,6,BARCELONA,2023-01-02 00:00:00,Domestic,460,17778
801906001,6,BARCELONA,2023-01-03 00:00:00,Domestic,460,17441
801906001,6,BARCELONA,2023-01-04 00:00:00,Domestic,460,16826
801906001,6,BARCELONA,2023-01-05 00:00:00,Domestic,473,18455
801906001,6,BARCELONA,2023-01-06 00:00:00,Domestic,473,17520
801906001,6,BARCELONA,2023-01-07 00:00:00,Domestic,473,17275
801906001,6,BARCELONA,2023-01-08 00:00:00,Domestic,473,18872
801906001,6,BARCELONA,2023-01-09 00:00:00,Domestic,473,19003
801906001,6,BARCELONA,2023-01-10 00:00:00,Domestic,473,17964
801906001,6,BARCELONA,2023-01-11 00:00:00,Domestic,473,19195
801906001,6,BARCELONA,2023-01-12 00:00:00,Domestic,473,18791
801906001,6,BARCELONA,2023-01-13 00:00:00,Domestic,473,17046
801906001,6,BARCELONA,2023-01-14 00:00:00,Domestic,476,17111
801906001,6,BARCELONA,2023-01-15 00:00:00,Domestic,476,19640
801906001,6,BARCELONA,2023-01-16 00:00:00,Domestic,476,18328
801906001,6,BARCELONA,2023-01-17 00:00:00,Domestic,476,18369
801906001,6,BARCELONA,2023-01-18 00:00:00,Domestic,476,19498
801906001,6,BARCELONA,2023-01-19 00:00:00,Domestic,485,20010
801906001,6,BARCELONA,2023-01-20 00:00:00,Domestic,486,19638
801906001,6,BARCELONA,2023-01-21 00:00:00,Domestic,486,20302
801906001,6,BARCELONA,2023-01-22 00:00:00,Domestic,486,20450
801906001,6,BARCELONA,2023-01-23 00:00:00,Domestic,486,20718
801906001,6,BARCELONA,2023-01-24 00:00:00,Domestic,486,19877
801906001,6,BARCELONA,2023-01-25 00:00:00,Domestic,487,18706
801906001,6,BARCELONA,2023-01-26 00:00:00,Domestic,487,18893
801906001,6,BARCELONA,2023-01-27 00:00:00,Domestic,487,17884
801906001,6,BARCELONA,2023-01-28 00:00:00,Domestic,487,20207
801906001,6,BARCELONA,2023-01-29 00:00:00,Domestic,487,19177
801906001,6,BARCELONA,2023-01-30 00:00:00,Domestic,487,18240
801906001,6,BARCELONA,2023-01-31 00:00:00,Domestic,487,18616
801906001,6,BARCELONA,2023-02-01 00:00:00,Domestic,487,17926
801906001,6,BARCELONA,2023-02-02 00:00:00,Domestic,487,19274
801906001,6,BARCELONA,2023-02-03 00:00:00,Domestic,487,19290
801906001,6,BARCELONA,2023-02-04 00:00:00,Domestic,487,18754
801906001,6,BARCELONA,2023-02-05 00:00:00,Domestic,487,19317
801906001,6,BARCELONA,2023-02-06 00:00:00,Domestic,487,19658
801906001,6,BARCELONA,2023-02-07 00:00:00,Domestic,487,18888
801906001,6,BARCELONA,2023-02-08 00:00:00,Domestic,487,18263
801906001,6,BARCELONA,2023-02-09 00:00:00,Domestic,487,20955
801906001,6,BARCELONA,2023-02-10 00:00:00,Domestic,487,19691
801906001,6,BARCELONA,2023-02-11 00:00:00,Domestic,487,20538
801906001,6,BARCELONA,2023-02-12 00:00:00,Domestic,487,21050
801906001,6,BARCELONA,2023-02-13 00:00:00,Domestic,487,20413
801906001,6,BARCELONA,2023-02-14 00:00:00,Domestic,487,19192
801906001,6,BARCELONA,2023-02-15 00:00:00,Domestic,487,19942
801906001,6,BARCELONA,2023-02-16 00:00:00,Domestic,487,19761
801906001,6,BARCELONA,2023-02-17 00:00:00,Domestic,487,20578
801906001,6,BARCELONA,2023-02-18 00:00:00,Domestic,487,18582
801906001,6,BARCELONA,2023-02-19 00:00:00,Domestic,487,19304
801906001,6,BARCELONA,2023-02-20 00:00:00,Domestic,487,20946
801906001,6,BARCELONA,2023-02-21 00:00:00,Domestic,487,18832
801906001,6,BARCELONA,2023-02-22 00:00:00,Domestic,488,19541
801906001,6,BARCELONA,2023-02-23 00:00:00,Domestic,488,19666
801906001,6,BARCELONA,2023-02-24 00:00:00,Domestic,488,21170
801906001,6,BARCELONA,2023-02-25 00:00:00,Domestic,488,20217
801906001,6,BARCELONA,2023-02-26 00:00:00,Domestic,488,20490
801906001,6,BARCELONA,2023-02-27 00:00:00,Domestic,488,20324
801906001,6,BARCELONA,2023-02-28 00:00:00,Domestic,488,21332
801906001,6,BARCELONA,2023-03-01 00:00:00,Domestic,488,21017
801906001,6,BARCELONA,2023-03-02 00:00:00,Domestic,488,19944
801906001,6,BARCELONA,2023-03-03 00:00:00,Domestic,488,18958
801906001,6,BARCELONA,2023-03-04 00:00:00,Domestic,488,21734
801906001,6,BARCELONA,2023-03-05 00:00:00,Domestic,488,20895
801906001,6,BARCELONA,2023-03-06 00:00:00,Domestic,488,19273
801906001,6,BARCELONA,2023-03-07 00:00:00,Domestic,488,19582
801906001,6,BARCELONA,2023-03-08 00:00:00,Domestic,488,19234
801906001,6,BARCELONA,2023-03-09 00:00:00,Domestic,488,20360
801906001,6,BARCELONA,2023-03-10 00:00:00,Domestic,488,21366
801906001,6,BARCELONA,2023-03-11 00:00:00,Domestic,488,21642
801906001,6,BARCELONA,2023-03-12 00:00:00,Domestic,488,21003
801906001,6,BARCELONA,2023-03-13 00:00:00,Domestic,489,19841
801906001,6,BARCELONA,2023-03-14 00:00:00,Domestic,489,20018
801906001,6,BARCELONA,2023-03-15 00:00:00,Domestic,489,19729
801906001,6,BARCELONA,2023-03-16 00:00:00,Domestic,489,19405
801906001,6,BARCELONA,2023-03-17 00:00:00,Domestic,489,18492
801906001,6,BARCELONA,2023-03-18 00:00:00,Domestic,489,17299
801906001,6,BARCELONA,2023-03-19 00:00:00,Domestic,489,19596
