Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801906001,6,BARCELONA,2023-01-01 00:00:00,Industrial,3,15746
801906001,6,BARCELONA,2023-01-02 00:00:00,Industrial,3,16184
801906001,6,BARCELONA,2023-01-03 00:00:00,Industrial,3,16097
801906001,6,BARCELONA,2023-01-04 00:00:00,Industrial,3,15628
801906001,6,BARCELONA,2023-01-05 00:00:00,Industrial,3,12733
801906001,6,BARCELONA,2023-01-06 00:00:00,Industrial,3,11291
801906001,6,BARCELONA,2023-01-07 00:00:00,Industrial,3,11647
801906001,6,BARCELONA,2023-01-08 00:00:00,Industrial,3,10912
801906001,6,BARCELONA,2023-01-09 00:00:00,Industrial,3,6376
801906001,6,BARCELONA,2023-01-10 00:00:00,Industrial,3,4354
801906001,6,BARCELONA,2023-01-11 00:00:00,Industrial,3,9035
801906001,6,BARCELONA,2023-01-12 00:00:00,Industrial,3,6989
801906001,6,BARCELONA,2023-01-13 00:00:00,Industrial,3,6989
801906001,6,BARCELONA,2023-01-14 00:00:00,Industrial,3,10793
801906001,6,BARCELONA,2023-01-15 00:00:00,Industrial,3,11718
801906001,6,BARCELONA,2023-01-16 00:00:00,Industrial,3,16640
801906001,6,BARCELONA,2023-01-17 00:00:00,Industrial,3,21743
801906001,6,BARCELONA,2023-01-18 00:00:00,Industrial,3,10544
801906001,6,BARCELONA,2023-01-19 00:00:00,Industrial,3,12125
801906001,6,BARCELONA,2023-01-20 00:00:00,Industrial,3,12899
801906001,6,BARCELONA,2023-01-21 00:00:00,Industrial,3,14855
801906001,6,BARCELONA,2023-01-22 00:00:00,Industrial,3,14559
801906001,6,BARCELONA,2023-01-23 00:00:00,Industrial,3,14143
801906001,6,BARCELONA,2023-01-24 00:00:00,Industrial,3,9793
801906001,6,BARCELONA,2023-01-25 00:00:00,Industrial,3,8528
801906001,6,BARCELONA,2023-01-26 00:00:00,Industrial,3,7899
801906001,6,BARCELONA,2023-01-27 00:00:00,Industrial,3,9808
801906001,6,BARCELONA,2023-01-28 00:00:00,Industrial,3,14591
801906001,6,BARCELONA,2023-01-29 00:00:00,Industrial,3,15152
801906001,6,BARCELONA,2023-01-30 00:00:00,Industrial,3,11487
801906001,6,BARCELONA,2023-01-31 00:00:00,Industrial,3,12157
801906001,6,BARCELONA,2023-02-01 00:00:00,Industrial,3,12721
801906001,6,BARCELONA,2023-02-02 00:00:00,Industrial,3,18198
801906001,6,BARCELONA,2023-02-03 00:00:00,Industrial,3,15682
801906001,6,BARCELONA,2023-02-04 00:00:00,Industrial,3,15503
801906001,6,BARCELONA,2023-02-05 00:00:00,Industrial,3,16726
801906001,6,BARCELONA,2023-02-06 00:00:00,Industrial,3,12830
801906001,6,BARCELONA,2023-02-07 00:00:00,Industrial,3,11463
801906001,6,BARCELONA,2023-02-08 00:00:00,Industrial,3,10978
801906001,6,BARCELONA,2023-02-09 00:00:00,Industrial,3,17838
801906001,6,BARCELONA,2023-02-10 00:00:00,Industrial,3,19069
801906001,6,BARCELONA,2023-02-11 00:00:00,Industrial,3,14635
