Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801903001,3,BARCELONA,2023-01-01 00:00:00,Commercial,61,2878
801903001,3,BARCELONA,2023-01-02 00:00:00,Commercial,61,3808
801903001,3,BARCELONA,2023-01-03 00:00:00,Commercial,61,3482
801903001,3,BARCELONA,2023-01-04 00:00:00,Commercial,61,3888
801903001,3,BARCELONA,2023-01-05 00:00:00,Commercial,61,5018
801903001,3,BARCELONA,2023-01-06 00:00:00,Commercial,61,3195
801903001,3,BARCELONA,2023-01-07 00:00:00,Commercial,61,3917
801903001,3,BARCELONA,2023-01-08 00:00:00,Commercial,61,3044
801903001,3,BARCELONA,2023-01-09 00:00:00,Commercial,61,5879
801903001,3,BARCELONA,2023-01-10 00:00:00,Commercial,61,3254
801903001,3,BARCELONA,2023-01-11 00:00:00,Commercial,61,4431
801903001,3,BARCELONA,2023-01-12 00:00:00,Commercial,61,3994
801903001,3,BARCELONA,2023-01-13 00:00:00,Commercial,61,4502
801903001,3,BARCELONA,2023-01-14 00:00:00,Commercial,61,5324
801903001,3,BARCELONA,2023-01-15 00:00:00,Commercial,61,3297
801903001,3,BARCELONA,2023-01-16 00:00:00,Commercial,61,3733
801903001,3,BARCELONA,2023-01-17 00:00:00,Commercial,61,3495
801903001,3,BARCELONA,2023-01-18 00:00:00,Commercial,61,4061
801903001,3,BARCELONA,2023-01-19 00:00:00,Commercial,61,4605
801903001,3,BARCELONA,2023-01-20 00:00:00,Commercial,61,3852
801903001,3,BARCELONA,2023-01-21 00:00:00,Commercial,61,3222
801903001,3,BARCELONA,2023-01-22 00:00:00,Commercial,61,3242
801903001,3,BARCELONA,2023-01-23 00:00:00,Commercial,61,4304
801903001,3,BARCELONA,2023-01-24 00:00:00,Commercial,61,4269
801903001,3,BARCELONA,2023-01-25 00:00:00,Commercial,61,3988
801903001,3,BARCELONA,2023-01-26 00:00:00,Commercial,61,4665
801903001,3,BARCELONA,2023-01-27 00:00:00,Commercial,61,4521
801903001,3,BARCELONA,2023-01-28 00:00:00,Commercial,61,3715
801903001,3,BARCELONA,2023-01-29 00:00:00,Commercial,61,3481
801903001,3,BARCELONA,2023-01-30 00:00:00,Commercial,61,9406
801903001,3,BARCELONA,2023-01-31 00:00:00,Commercial,61,3620
801903001,3,BARCELONA,2023-02-01 00:00:00,Commercial,61,4128
801903001,3,BARCELONA,2023-02-02 00:00:00,Commercial,61,4080
801903001,3,BARCELONA,2023-02-03 00:00:00,Commercial,61,4249
801903001,3,BARCELONA,2023-02-04 00:00:00,Commercial,61,4056
801903001,3,BARCELONA,2023-02-05 00:00:00,Commercial,61,2867
801903001,3,BARCELONA,2023-02-06 00:00:00,Commercial,61,4366
801903001,3,BARCELONA,2023-02-07 00:00:00,Commercial,61,3554
801903001,3,BARCELONA,2023-02-08 00:00:00,Commercial,61,4000
801903001,3,BARCELONA,2023-02-09 00:00:00,Commercial,61,4074
801903001,3,BARCELONA,2023-02-10 00:00:00,Commercial,61,4612
801903001,3,BARCELONA,2023-02-11 00:00:00,Commercial,61,3702
801903001,3,BARCELONA,2023-02-12 00:00:00,Commercial,61,3270
801903001,3,BARCELONA,2023-02-13 00:00:00,Commercial,61,3723
801903001,3,BARCELONA,2023-02-14 00:00:00,Commercial,61,3745
801903001,3,BARCELONA,2023-02-15 00:00:00,Commercial,61,4203
801903001,3,BARCELONA,2023-02-16 00:00:00,Commercial,61,4348
801903001,3,BARCELONA,2023-02-17 00:00:00,Commercial,61,4321
801903001,3,BARCELONA,2023-02-18 00:00:00,Commercial,61,4286
801903001,3,BARCELONA,2023-02-19 00:00:00,Commercial,61,2623
801903001,3,BARCELONA,2023-02-20 00:00:00,Commercial,61,3509
801903001,3,BARCELONA,2023-02-21 00:00:00,Commercial,61,3393
801903001,3,BARCELONA,2023-02-22 00:00:00,Commercial,61,4429
801903001,3,BARCELONA,2023-02-23 00:00:00,Commercial,61,3926
801903001,3,BARCELONA,2023-02-24 00:00:00,Commercial,61,4142
801903001,3,BARCELONA,2023-02-25 00:00:00,Commercial,61,4299
801903001,3,BARCELONA,2023-02-26 00:00:00,Commercial,61,2948
801903001,3,BARCELONA,2023-02-27 00:00:00,Commercial,61,3887
801903001,3,BARCELONA,2023-02-28 00:00:00,Commercial,61,3246
801903001,3,BARCELONA,2023-03-01 00:00:00,Commercial,61,3879
801903001,3,BARCELONA,2023-03-02 00:00:00,Commercial,61,3790
801903001,3,BARCELONA,2023-03-03 00:00:00,Commercial,61,3460
801903001,3,BARCELONA,2023-03-04 00:00:00,Commercial,61,3448
801903001,3,BARCELONA,2023-03-05 00:00:00,Commercial,61,4815
801903001,3,BARCELONA,2023-03-06 00:00:00,Commercial,61,3687
801903001,3,BARCELONA,2023-03-07 00:00:00,Commercial,61,3717
801903001,3,BARCELONA,2023-03-08 00:00:00,Commercial,61,4362
801903001,3,BARCELONA,2023-03-09 00:00:00,Commercial,61,4621
801903001,3,BARCELONA,2023-03-10 00:00:00,Commercial,61,4165
801903001,3,BARCELONA,2023-03-11 00:00:00,Commercial,61,3220
801903001,3,BARCELONA,2023-03-12 00:00:00,Commercial,61,3436
801903001,3,BARCELONA,2023-03-13 00:00:00,Commercial,61,3998
801903001,3,BARCELONA,2023-03-14 00:00:00,Commercial,61,3404
801903001,3,BARCELONA,2023-03-15 00:00:00,Commercial,61,5472
801903001,3,BARCELONA,2023-03-16 00:00:00,Commercial,61,4181
801903001,3,BARCELONA,2023-03-17 00:00:00,Commercial,61,3643
801903001,3,BARCELONA,2023-03-18 00:00:00,Commercial,61,3657
801903001,3,BARCELONA,2023-03-19 00:00:00,Commercial,61,3096
801903001,3,BARCELONA,2023-03-20 00:00:00,Commercial,61,4143
801903001,3,BARCELONA,2023-03-21 00:00:00,Commercial,61,3414
801903001,3,BARCELONA,2023-03-22 00:00:00,Commercial,61,3766
801903001,3,BARCELONA,2023-03-23 00:00:00,Commercial,61,3697
801903001,3,BARCELONA,2023-03-24 00:00:00,Commercial,61,3509
801903001,3,BARCELONA,2023-03-25 00:00:00,Commercial,61,3841
801903001,3,BARCELONA,2023-03-26 00:00:00,Commercial,61,3011
801903001,3,BARCELONA,2023-03-27 00:00:00,Commercial,61,3398
801903001,3,BARCELONA,2023-03-28 00:00:00,Commercial,61,3807
801903001,3,BARCELONA,2023-03-29 00:00:00,Commercial,61,4277
801903001,3,BARCELONA,2023-03-30 00:00:00,Commercial,61,4573
801903001,3,BARCELONA,2023-03-31 00:00:00,Commercial,61,4316
801903001,3,BARCELONA,2023-04-01 00:00:00,Commercial,61,3639
801903001,3,BARCELONA,2023-04-02 00:00:00,Commercial,61,3339
801903001,3,BARCELONA,2023-04-03 00:00:00,Commercial,61,3746
801903001,3,BARCELONA,2023-04-04 00:00:00,Commercial,61,3655
