Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801910001,10,BARCELONA,2023-01-01 00:00:00,Industrial,3,2
801910001,10,BARCELONA,2023-01-02 00:00:00,Industrial,3,107
801910001,10,BARCELONA,2023-01-03 00:00:00,Industrial,3,129
801910001,10,BARCELONA,2023-01-04 00:00:00,Industrial,3,99
801910001,10,BARCELONA,2023-01-05 00:00:00,Industrial,3,83
801910001,10,BARCELONA,2023-01-06 00:00:00,Industrial,3,1
801910001,10,BARCELONA,2023-01-09 00:00:00,Industrial,3,131
801910001,10,BARCELONA,2023-01-10 00:00:00,Industrial,3,81
801910001,10,BARCELONA,2023-01-11 00:00:00,Industrial,3,117
801910001,10,BARCELONA,2023-01-12 00:00:00,Industrial,3,83
801910001,10,BARCELONA,2023-01-13 00:00:00,Industrial,3,173
801910001,10,BARCELONA,2023-01-14 00:00:00,Industrial,3,3
801910001,10,BARCELONA,2023-01-15 00:00:00,Industrial,3,1
801910001,10,BARCELONA,2023-01-16 00:00:00,Industrial,3,160
801910001,10,BARCELONA,2023-01-17 00:00:00,Industrial,3,149
801910001,10,BARCELONA,2023-01-18 00:00:00,Industrial,3,244
801910001,10,BARCELONA,2023-01-19 00:00:00,Industrial,3,144
801910001,10,BARCELONA,2023-01-20 00:00:00,Industrial,3,178
801910001,10,BARCELONA,2023-01-21 00:00:00,Industrial,3,35
801910001,10,BARCELONA,2023-01-22 00:00:00,Industrial,3,4
801910001,10,BARCELONA,2023-01-23 00:00:00,Industrial,3,196
801910001,10,BARCELONA,2023-01-24 00:00:00,Industrial,3,161
801910001,10,BARCELONA,2023-01-25 00:00:00,Industrial,3,142
801910001,10,BARCELONA,2023-01-26 00:00:00,Industrial,3,191
801910001,10,BARCELONA,2023-01-27 00:00:00,Industrial,3,199
801910001,10,BARCELONA,2023-01-28 00:00:00,Industrial,3,5
801910001,10,BARCELONA,2023-01-29 00:00:00,Industrial,3,4
801910001,10,BARCELONA,2023-01-30 00:00:00,Industrial,3,136
801910001,10,BARCELONA,2023-01-31 00:00:00,Industrial,3,130
801910001,10,BARCELONA,2023-02-01 00:00:00,Industrial,3,139
801910001,10,BARCELONA,2023-02-02 00:00:00,Industrial,3,122
801910001,10,BARCELONA,2023-02-03 00:00:00,Industrial,3,104
801910001,10,BARCELONA,2023-02-04 00:00:00,Industrial,3,5
801910001,10,BARCELONA,2023-02-05 00:00:00,Industrial,3,4
801910001,10,BARCELONA,2023-02-06 00:00:00,Industrial,3,160
801910001,10,BARCELONA,2023-02-07 00:00:00,Industrial,3,116
801910001,10,BARCELONA,2023-02-08 00:00:00,Industrial,3,120
801910001,10,BARCELONA,2023-02-09 00:00:00,Industrial,3,101
801910001,10,BARCELONA,2023-02-10 00:00:00,Industrial,3,133
801910001,10,BARCELONA,2023-02-11 00:00:00,Industrial,3,3
801910001,10,BARCELONA,2023-02-12 00:00:00,Industrial,3,7
801910001,10,BARCELONA,2023-02-13 00:00:00,Industrial,3,201
