Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801905001,5,BARCELONA,2023-01-01 00:00:00,Industrial,11,15727
801905001,5,BARCELONA,2023-01-02 00:00:00,Industrial,11,20654
801905001,5,BARCELONA,2023-01-03 00:00:00,Industrial,11,15168
801905001,5,BARCELONA,2023-01-04 00:00:00,Industrial,11,21249
801905001,5,BARCELONA,2023-01-05 00:00:00,Industrial,11,21136
801905001,5,BARCELONA,2023-01-06 00:00:00,Industrial,11,19908
801905001,5,BARCELONA,2023-01-07 00:00:00,Industrial,11,14699
801905001,5,BARCELONA,2023-01-08 00:00:00,Industrial,11,19535
801905001,5,BARCELONA,2023-01-09 00:00:00,Industrial,11,23027
801905001,5,BARCELONA,2023-01-10 00:00:00,Industrial,11,17310
801905001,5,BARCELONA,2023-01-11 00:00:00,Industrial,11,19888
801905001,5,BARCELONA,2023-01-12 00:00:00,Industrial,11,31533
801905001,5,BARCELONA,2023-01-13 00:00:00,Industrial,11,22017
801905001,5,BARCELONA,2023-01-14 00:00:00,Industrial,11,18914
801905001,5,BARCELONA,2023-01-15 00:00:00,Industrial,11,21597
801905001,5,BARCELONA,2023-01-16 00:00:00,Industrial,11,25513
801905001,5,BARCELONA,2023-01-17 00:00:00,Industrial,11,19443
801905001,5,BARCELONA,2023-01-18 00:00:00,Industrial,11,23956
801905001,5,BARCELONA,2023-01-19 00:00:00,Industrial,11,17486
801905001,5,BARCELONA,2023-01-20 00:00:00,Industrial,11,21707
801905001,5,BARCELONA,2023-01-21 00:00:00,Industrial,11,18876
801905001,5,BARCELONA,2023-01-22 00:00:00,Industrial,11,20061
801905001,5,BARCELONA,2023-01-23 00:00:00,Industrial,11,25217
801905001,5,BARCELONA,2023-01-24 00:00:00,Industrial,11,19856
801905001,5,BARCELONA,2023-01-25 00:00:00,Industrial,11,26341
801905001,5,BARCELONA,2023-01-26 00:00:00,Industrial,11,17634
801905001,5,BARCELONA,2023-01-27 00:00:00,Industrial,11,22008
801905001,5,BARCELONA,2023-01-28 00:00:00,Industrial,11,21163
801905001,5,BARCELONA,2023-01-29 00:00:00,Industrial,11,15770
801905001,5,BARCELONA,2023-01-30 00:00:00,Industrial,11,20984
801905001,5,BARCELONA,2023-01-31 00:00:00,Industrial,11,18433
801905001,5,BARCELONA,2023-02-01 00:00:00,Industrial,11,19217
801905001,5,BARCELONA,2023-02-02 00:00:00,Industrial,11,19925
801905001,5,BARCELONA,2023-02-03 00:00:00,Industrial,11,20658
801905001,5,BARCELONA,2023-02-04 00:00:00,Industrial,11,18806
801905001,5,BARCELONA,2023-02-05 00:00:00,Industrial,11,17105
801905001,5,BARCELONA,2023-02-06 00:00:00,Industrial,11,20201
801905001,5,BARCELONA,2023-02-07 00:00:00,Industrial,11,20269
801905001,5,BARCELONA,2023-02-08 00:00:00,Industrial,11,19621
801905001,5,BARCELONA,2023-02-09 00:00:00,Industrial,11,18092
801905001,5,BARCELONA,2023-02-10 00:00:00,Industrial,11,17199
801905001,5,BARCELONA,2023-02-11 00:00:00,Industrial,11,17048
801905001,5,BARCELONA,2023-02-12 00:00:00,Industrial,11,19258
801905001,5,BARCELONA,2023-02-13 00:00:00,Industrial,11,20108
801905001,5,BARCELONA,2023-02-14 00:00:00,Industrial,11,18885
801905001,5,BARCELONA,2023-02-15 00:00:00,Industrial,11,20308
801905001,5,BARCELONA,2023-02-16 00:00:00,Industrial,11,20770
801905001,5,BARCELONA,2023-02-17 00:00:00,Industrial,11,18348
801905001,5,BARCELONA,2023-02-18 00:00:00,Industrial,11,21902
801905001,5,BARCELONA,2023-02-19 00:00:00,Industrial,11,16742
801905001,5,BARCELONA,2023-02-20 00:00:00,Industrial,11,27652
